npi,last_name,first_name,credential,city,state,zip5,lat,lon,is_neurology,is_child_neurology,is_epilepsy
1932185980,FOLGER,WALTER,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1386621126,FRANK,ANDREW,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1083818140,FUGATE,JENNIFER,D.O.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1164492518,FULGHAM,JIMMY,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1114906583,GARZA,IVAN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1558333005,GAVRILOVA,RALITZA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1235303678,GHOSH,PARTHA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,True,False
1033670294,GIL TOMMEE,CAROLINA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1396976569,GRAFF-RADFORD,JONATHAN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1528401296,GREGG,NICHOLAS,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1619657525,HARINESAN,NIMALAN,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1801873922,HARPER,CHARLES,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1871745638,HASSAN,ANHAR,MBBCh.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1316497894,HAWKES,MAXIMILIANO,M.D,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1023497955,HEWITT,ANGELA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,False,True,False
1861195075,HILL,KATHERINE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1396184743,HOCQUARD,KATE,M.D.,ROCHESTER,MN,55904,43.95996,-92.40063,True,False,False
1306130844,HOFFMAN,ERNEST,"DO, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1417534298,HOOSHMAND,SARA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1679139687,IGHODARO,ESEOSA,"MD, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1477010882,ITOH,CHRISTOPHER,"MD, MHS",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1134583503,JACKSON,LAUREN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1356019160,JACKSON-TARLTON,CAITLIN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1245882380,JAGADISH,SPOORTHI,,EAU CLAIRE,WI,54703,44.83443,-91.51609,True,False,False
1750508453,JOHNSON,DEREK,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1588014690,JOHNSON,STEPHEN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1295281632,JOLLIFFE,EVAN,M.B. Ch.B.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1427312362,JONES,AMY,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1932669884,JONES,BRANDON,MD,ROCHESTER,MN,55905,44.05595,-92.52583,False,True,False
1881840403,JONES,DAVID,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1235117474,JONES,LYELL,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1881973428,JOSEPH,VALENTINA,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1326011289,JOSEPHS,KEITH,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1265405922,JUNNA,MITHRI,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1225015464,KANTARCI,ORHUN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1750727046,KASSARDJIAN,CHARLES,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1326100363,KEATING,GESINA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,True,False
1659345130,KEEGAN,BRIAN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1497134464,KELLY,CECILIA,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1043452337,KHAN,MUHIB,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1144648429,KHATTAK,JAMAL,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1861471203,KIMMEL,DAVID,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1194019307,KISSOON,NARAYAN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1861622375,KLAAS,JAMES,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1184603144,KLASSEN,BRYAN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1780658377,KLEIN,CHRISTOPHER,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1306818273,KNOPMAN,DAVID,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1942272950,KOTAGAL,SURESH,"M.D., B.S.",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1649764291,KOTHAPALLI,NAGA PRADYUMNA,M.B.B.S.,MANKATO,MN,56001,44.13203,-93.97704,True,False,False
1376515551,KRUEGER,BRUCE,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1073588729,KUMAR,NEERAJ,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1750369427,LACHANCE,DANIEL,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1336126267,LAGERLUND,TERRENCE,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1114371416,LAMOTTE,GUILLAUME,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1386394831,LANG,JONATHAN,"MD, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1952373334,LAUGHLIN,RUPLE,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1578096152,LAVROV,IGOR,"M.D., Ph.D.",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1942396536,LEEP HUNDERFUND,ANDREA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1821078312,LEUNG,EDWARD,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,False,True,False
1912108333,LIEWLUCK,TEERIN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1730759556,LIM,SANGHEE,"MD, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1760680615,LIPFORD,MELISSA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1841270980,LITCHY,WILLIAM,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1669175055,LIU,ANNA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1770557100,LOW,PHILLIP,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1467430686,LUCCHINETTI,CLAUDIA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1255630182,LUNDSTROM,BRIAN,PhD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1528389244,MADIGAN,NICOLAS,MBChB,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1750797460,MANTYH,WILLIAM,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1780365304,MARTINEZ SOSA,SANTIAGO,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1518221415,MARTINEZ-THOMPSON,JENNIFER,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1285881425,MASSIE,RAMI,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1316158116,MATARESE,CHRISTINE,DO,ROCHESTER,MN,55905,44.05595,-92.52583,False,True,False
1447277348,MAUERMANN,MICHELLE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1457883563,MCCARTER,STUART,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1912676735,MCCOMBE,JENNIFER,"MD, MPH, FRCPC",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1174503908,MCEVOY,KATHLEEN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1558480087,MCKEON,ANDREW,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1588643605,MEISSNER,IRENE,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1245219377,MILONE,MARGHERITA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1598298317,MIRMAN,IGAL,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1831456961,MITTAL,SHIVAM,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1750188389,MONTINI,FEDERICO,"MD, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1720441967,MOUSTAFA,BAYAN,D.O,EAU CLAIRE,WI,54703,44.83443,-91.51609,True,False,False
1679920219,MURRAY,ANN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,True,False
1639602204,MUSTAFA,RAFID,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1245529676,NASR,DEENA,D.O,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1154071330,NATH,SAMIR,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1376278259,NATHOO,NABEELA,"MD, PhD, FRCPC",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1093210775,NETH,BRYAN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1265135776,NGUYEN,RYAN,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1679545354,NICKELS,KATHERINE,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,True,True
1811976889,NOSEWORTHY,JOHN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1316250830,O'FERRALL,ERIN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1346214152,O'NEILL,BRIAN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1326509225,OAKLEY,CARLEE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1447645668,OISHI,TATSUYA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1508204637,PAGANI-ESTEVEZ,GABRIEL,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1326591967,PARKS,NATALIE,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1932193786,PATTERSON,MARC,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,True,False
1710389580,PAYNE,ERIC,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,True,False
1982848123,PAZ SOLDAN,MIGUEL,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1750732863,PEREZ RODRIGUEZ,RAFAEL,MD,EAU CLAIRE,WI,54703,44.83443,-91.51609,True,False,True
1124802236,PERMEZEL,FIONA,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1457473043,PERRY,DAVID,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1295713030,PETERSEN,RONALD,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1255310934,PETTY,GEORGE,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1619130945,PICCIONE,EZEQUIEL,M.D,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1356865547,PINTO,MARCUS VINICIUS,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1154395358,PITTOCK,SEAN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1215610399,PUTKO,BRENDAN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1750877759,RABBANI,MARIA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1396715827,RABINSTEIN,ALEJANDRO,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1396448841,RAEL,SOFIA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1912391459,RAMANAN,VIJAY,"MD, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1205377082,RASHED,HEBATALLAH,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1558345439,REEVES,ANDREW,MD,MANKATO,MN,56001,44.13203,-93.97704,True,False,False
1902588890,REITER-CAMPEAU,SANDRA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1932186103,RENAUD,DEBORAH,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,True,False
1417607367,RIGBY,MICHAEL,"MD, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1609888270,ROBERTSON,CARRIE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1386621670,RODRIGUEZ,MOSES,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1972206423,ROGERS,NATHANIEL,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1548556970,RUETHER,EMILY,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1649611260,RUFF,MICHAEL,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1538146261,RUMMANS,TERESA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1831704931,SAIFY,MARIYA,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,False,True,False
1841279494,SANDRONI,PAOLA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1629573803,SANTILLI,ASHLEY,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1740591627,SAVICA,RODOLFO,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1861902983,SAW,JACQUI LYN,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1932463981,SCHARF,EUGENE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1376517169,SELCEN,DUYGU,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,False,True,False
1124008107,SENCAKOVA,DRAHOMIRA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1972914844,SENER,UGUR,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1497216162,SETTER,DEBORAH,"MD, PhD",ROCHESTER,MN,55904,43.95996,-92.40063,True,False,False
1568666923,SHAMS MOORKANI,MINOO,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1598929267,SHARBROUGH,FRANK,MD,ROCHESTER,MN,55902,43.96721,-92.51596,True,False,False
1871150169,SHELLY,SHAHAR,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1205806379,SHIN,CHEOLSU,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1902248842,SHOUMAN,KAMAL,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1134972888,SIEBOLD,LORRAINE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1194705525,SILBER,MICHAEL,MBChB,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1689229064,SIMPSON,HUGH,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1720052632,SINGER,WOLFGANG,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1427412089,SMITH,KELSEY,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1417937814,SO,ELSON,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1881397206,SOHUTSKAY,DAVID,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1851962013,SOONTRAPA,PANNATHAT,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1710957030,SORENSON,ERIC,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1962887208,SPEELZIEK,SCOTT,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1508184755,SPRITZER,SCOTT,D.O.,EAU CLAIRE,WI,54703,44.83443,-91.51609,True,False,False
1922090851,ST LOUIS,ERIK,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1730168915,STAFF,NATHAN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1548369416,STEAD,SQUIRE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1093212805,STEEL,STEPHANIE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1437458726,STEIJLEN,KARA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1326218157,STERN,JENNIFER,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1578542528,STEVENS,JOHN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1629486980,STITT,DEREK,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1740663574,SUCHITA,IFFAT ARA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1346215977,SWANSON,JERRY,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1831822816,SWART,GRACE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1689308413,SWITZER,AARON,"MSc, M.D.",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1790205680,TAJFIROUZ,DEENA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1063746139,TAYLOR,SEAN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1619497161,THAKOLWIBOON,SMATHORN,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1750084224,THOMSEN,ANNA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1518168350,TILLEMA,JAN-MENDELT,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1497727622,TIPPMANN PEIKERT,MAJA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1871353045,TISAVIPAT,NANTHAYA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1518384544,TISEL,SARAH,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1063858777,TOBIN,WILLIAM,"MBBCh, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1649581166,TOLEDANO,MICHEL,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1689010399,TOWNLEY,RYAN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1801328521,TRAPASSO,JOSEPH,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1760232490,TRAPP,NOAH,MD,ROCHESTER,MN,55905,44.05595,-92.52583,False,True,False
1730838384,TRIPLET,ERIN,"MD, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,False,True,False
1720568561,TRIPLETT,JAMES,"B.Med, M.Med",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1902883572,UHM,JOON,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1306594387,VALERIUS,ALLISON,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1003378902,VASQUEZ AVILA,ALEJANDRA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,True,False
1386969079,WALLACE,ADAM,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,True,False
1376522557,WATSON,JAMES,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1861252124,WETMORE,EMMA,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1154767879,WHEALY,MARK,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1326468075,WIDMEYER,MARY,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1881664753,WIEBERS,DAVID,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1831177765,WIJDICKS,EELCO,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1679544126,WILKINSON,JAYNE,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1356321319,WINDEBANK,ANTHONY,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1255526430,WIRRELL,ELAINE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1336111855,WONG-KISIEL,LILY,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1952899288,WOOD,KATHRYNE,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1396725297,WORRELL,GREGORY,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1598407264,XEROS,HELENA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1407235393,YOST,MICAH,D.O.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1356314876,YOUNG,NATHAN,DO,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1871725705,YOUSSEF,PAUL,DO,ROCHESTER,MN,55905,44.05595,-92.52583,True,True,False
1346690906,ZAKHIA,GEORGE,MBChB,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1518320126,ZANDIEH,ALI,M.D.,MADISON,WI,53792,43.07754,-89.43065,True,True,False
1366882706,ZAQUERA CARVALHO,DIEGO,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1376075259,ZEKERIDOU,ANASTASIA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1194305136,ZEYDAN,BURCU,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1639916224,ZHANG,TONY,MBChB,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1982232260,ZHAO-FLEMING,HANNAH,"MD, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1154325173,AHO,KIMBERLY,MD,MANKATO,MN,56001,44.13203,-93.97704,True,False,False
1548362114,ALKURDY,NIDAL,MD,MANKATO,MN,56002,,,True,False,False
1184603193,DAVIDSON,LISA,MD,MANKATO,MN,56002,,,True,False,False
1396164380,WANG,HAN,"M.D., M.P.H.",MANKATO,MN,56001,44.13203,-93.97704,True,False,False
1083906150,ZIEGLER,RACHEL,MD,FAIRMONT,MN,56031,43.62216,-94.46744,True,False,False
1376521021,CHANG,ANDREW,MD,WILLMAR,MN,56201,45.10152,-95.0419,True,False,False
1780656702,BROSSARD,IRIS,M.D.,ST CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1417914318,CLAUSEN,HOLLY,"PHD, LP",SAINT JOSEPH,MN,56374,45.60711,-94.33586,True,False,False
1265639140,DAS,PIYUSH,MBBS,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1467433409,DY,BELEN,MD,SAINT CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1689782765,FERNANDEZ,ELIZABETH,md,SAINT CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1184677445,KAPOOR,PUSHP,"MD, MRCPI",SAINT CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1689632341,KEARNEY,MARIA,"PHD, LP",ST CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1639138431,LARSON,KEITH,MD,SAINT CLOUD,MN,56303,45.57441,-94.21155,False,True,False
1497746648,NGUYEN,ANH,MD,SAINT CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1083682561,PAYNE,TROY,MD,ST CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1003979881,RENDE,ELIZABETH,,SAINT CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1396899449,RIEKE,KATHLEEN,MD,ST CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1508834136,ROMANOWSKY,JAMES,MD,ST CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1508421488,SHAH,SMIT,MD,SAINT CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1881855187,SHEA,KENNETH,M.D.,SAINT CLOUD,MN,56301,45.48813,-94.24229,True,False,False
1861807786,TASNEEM,NUDRAT,M.D.,SAINT CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1083976195,THRONAUM,LEAH,D.O.,SAINT CLOUD,MN,56303,45.57441,-94.21155,True,False,False
1144712084,CALLENIUS,KATHLYN,DO,BRAINERD,MN,56401,46.32011,-94.11503,True,False,False
1962031914,GOODWIN,JACOB,MD,CROSBY,MN,56441,46.5702,-93.98312,True,False,False
1326195686,RUSTAD,JARED,MD,BRAINERD,MN,56401,46.32011,-94.11503,True,False,False
1275671570,STARZINSKI,DONALD,"M.D., Ph.D.",BRAINERD,MN,56401,46.32011,-94.11503,True,False,False
1093005639,MEEK,STEVEN,M.D.,SIOUX FALLS,SD,57108,43.47752,-96.70406,True,False,False
1942371752,PETTIT,ROSS,md,BEMIDJI,MN,56601,47.51242,-94.85697,True,True,False
1033283379,ROLLER,MATTHEW,MD,GRAND FORKS,ND,58201,47.87121,-97.14106,True,False,False
1649487588,ANDREWS,WILLIAM,MD,YANKTON,SD,57078,42.91596,-97.44362,True,False,False
1992708853,CASE,JAMES,MD,DAKOTA DUNES,SD,57049,42.52476,-96.50721,True,False,False
1477649531,GRUDEM,JON,MD,NORTH SIOUX CITY,SD,57049,42.52476,-96.50721,True,False,False
1790982395,HE,MEI,M.D.,DAKOTA DUNES,SD,57049,42.52476,-96.50721,True,False,False
1265497341,JARAMILLO,VICTOR,MD,FORT DODGE,IA,50501,42.49286,-94.19259,True,False,False
1003823410,NELSON,CAROL,MD,MITCHELL,SD,57301,43.71376,-98.04724,True,False,False
1487606067,SPAHIJA,BERISLAV,MD,BISMARCK,ND,58501,46.81868,-100.70201,True,False,False
1285157065,ABD ELAZIM,AHMED,,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1588049084,ABOU MERHI SAIFEDDINE,MOHAMAD,MD,SIOUX FALLS,SD,57105,43.52065,-96.73534,False,True,False
1316369523,AMIN,NESSIM,MD,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1396309670,AMIRJANYAN,HASMIK,MD,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,True
1760001838,ANWAR,ARSALAN,M.D.,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1235423393,BELLISTON,SCOTT,D.O.,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1487888012,BERGAN,MICHAEL,M.D.,SIOUX FALLS,SD,57108,43.47752,-96.70406,True,False,False
1326273681,BOYLE,JEFFREY,MD/PhD,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1265485312,BUNCH,BONNIE,MD,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1427265271,CAILLIER,REBECCA,M.D.,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1619545993,DIAZ GONZALEZ,SANTIAGO,,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1568741007,DSOUZA,SHALOME,M.D.,SIOUX FALLS,SD,57105,43.52065,-96.73534,False,True,False
1447780671,DUCHSCHERER,JASON,MD,BISMARCK,ND,58503,46.90432,-100.75055,True,False,False
1710160379,EICKMAN,KARA,M.D.,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1982199303,FAROOQI,MEHWISH,,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1821303959,FELDMAN,EFRAT,M.D,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1881880987,FENG,XUESHENG,MD,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
